date,open,high,low,close,change,ADX,EMA_12,KAMA,MA_10,MACD,MACD_signal,MACD_hist,RSI,PSAR,SMA_20
2015/6/2,2110.41,2117.59,2099.14,2109.6,-0.10%,16.28,2114.69,2108.75,2118.78,3.96,5.88,-1.92,49.68,2131.31,2111.87
2015/6/3,2110.64,2121.92,2109.61,2114.07,0.21%,17.0,2114.6,2108.9,2117.4,3.61,5.42,-1.81,51.46,2130.02,2113.1
2015/6/4,2112.35,2112.89,2093.23,2095.84,-0.86%,18.49,2111.71,2108.07,2114.4,1.85,4.71,-2.86,44.54,2128.78,2113.89
2015/6/5,2095.09,2100.99,2085.67,2092.83,-0.14%,20.2,2108.81,2106.63,2110.6,0.21,3.81,-3.6,43.49,2126.65,2114.13
2015/6/8,2092.34,2093.01,2079.11,2079.28,-0.65%,22.05,2104.26,2103.5,2105.92,-2.16,2.61,-4.78,39.07,2123.37,2112.29
2015/6/9,2079.07,2085.62,2072.14,2080.15,0.04%,24.02,2100.55,2102.14,2103.52,-3.93,1.31,-5.23,39.49,2118.95,2111.03
2015/6/10,2081.12,2108.5,2081.12,2105.2,1.20%,23.79,2101.27,2102.25,2101.69,-3.27,0.39,-3.66,50.27,2113.33,2111.33
2015/6/11,2106.24,2115.02,2106.24,2108.86,0.17%,23.1,2102.44,2102.39,2100.5,-2.42,-0.17,-2.25,51.62,2072.14,2111.85
2015/6/12,2107.43,2107.43,2091.33,2094.11,-0.70%,23.2,2101.16,2102.2,2099.17,-2.9,-0.72,-2.19,46.16,2073.0,2110.5
2015/6/15,2091.34,2091.34,2072.49,2084.43,-0.46%,24.05,2098.58,2101.2,2096.44,-4.02,-1.38,-2.64,42.95,2115.02,2108.59
2015/6/16,2084.26,2097.4,2082.1,2096.29,0.57%,24.39,2098.23,2101.1,2095.11,-3.91,-1.88,-2.02,47.75,2114.17,2106.94
2015/6/17,2097.4,2106.79,2088.86,2100.44,0.20%,24.04,2098.57,2101.09,2093.74,-3.44,-2.2,-1.25,49.35,2113.34,2105.57
2015/6/18,2101.58,2126.65,2101.58,2121.24,0.99%,22.51,2102.06,2101.95,2096.28,-1.38,-2.03,0.65,56.55,2072.49,2105.34
2015/6/19,2121.06,2121.64,2109.45,2109.99,-0.53%,21.09,2103.28,2102.14,2098.0,-0.64,-1.75,1.11,52.23,2073.57,2104.3
2015/6/22,2112.5,2129.87,2112.5,2122.85,0.61%,19.87,2106.29,2103.92,2102.36,0.97,-1.21,2.18,56.34,2074.63,2104.14
2015/6/23,2123.16,2128.03,2119.89,2124.2,0.06%,18.73,2109.04,2105.68,2106.76,2.32,-0.5,2.83,56.76,2076.84,2105.14
2015/6/24,2123.65,2125.1,2108.58,2108.58,-0.74%,17.79,2108.97,2105.7,2107.1,2.11,0.02,2.09,50.68,2078.97,2104.39
2015/6/25,2109.96,2116.04,2101.78,2102.31,-0.30%,17.3,2107.95,2105.66,2106.44,1.43,0.3,1.12,48.43,2081.0,2103.47
2015/6/26,2102.62,2108.92,2095.38,2101.49,-0.04%,17.2,2106.95,2105.61,2107.18,0.81,0.4,0.4,48.13,2082.96,2103.17
2015/6/29,2098.63,2098.63,2056.64,2057.64,-2.09%,18.66,2099.37,2103.88,2104.5,-3.19,-0.32,-2.87,35.47,2129.87,2100.47
2015/6/30,2061.19,2074.28,2056.32,2063.11,0.27%,20.03,2093.79,2101.77,2101.19,-5.84,-1.42,-4.42,37.67,2128.41,2098.15
2015/7/1,2067.0,2082.78,2067.0,2077.42,0.69%,20.69,2091.27,2101.07,2098.88,-6.72,-2.48,-4.24,43.14,2125.52,2096.31
2015/7/2,2078.03,2085.06,2071.02,2076.78,-0.03%,21.14,2089.04,2098.85,2094.44,-7.38,-3.46,-3.92,42.96,2122.75,2095.36
2015/7/6,2073.95,2078.61,2058.4,2068.76,-0.39%,22.06,2085.92,2096.29,2090.31,-8.45,-4.46,-3.99,40.65,2120.1,2094.16
2015/7/7,2069.52,2083.74,2044.02,2081.34,0.61%,23.4,2085.22,2094.99,2086.16,-8.19,-5.2,-2.98,45.59,2117.55,2094.26
2015/7/8,2077.66,2077.66,2044.66,2046.68,-1.67%,24.64,2079.29,2087.54,2078.41,-10.65,-6.29,-4.36,36.56,2113.13,2092.59
2015/7/9,2049.73,2074.28,2049.73,2051.31,0.23%,25.8,2074.98,2083.66,2072.68,-12.1,-7.45,-4.64,38.32,2108.99,2089.89
2015/7/10,2052.74,2081.31,2052.74,2076.62,1.23%,26.27,2075.24,2083.47,2070.12,-11.07,-8.18,-2.89,46.97,2105.09,2088.28
2015/7/13,2080.03,2100.67,2080.03,2099.6,1.11%,25.28,2078.98,2083.55,2069.93,-8.31,-8.2,-0.1,53.36,2101.42,2088.55
2015/7/14,2099.72,2111.98,2098.18,2108.95,0.45%,23.67,2083.59,2085.66,2075.06,-5.3,-7.62,2.32,55.7,2044.02,2089.78
2015/7/15,2109.01,2114.14,2102.49,2107.4,-0.07%,22.04,2087.26,2087.17,2079.49,-3.01,-6.7,3.69,55.21,2045.38,2090.34
2015/7/16,2110.55,2124.42,2110.55,2124.29,0.80%,21.0,2092.95,2089.9,2084.17,0.17,-5.33,5.49,59.43,2048.13,2091.53
2015/7/17,2126.8,2128.91,2119.88,2126.64,0.11%,20.27,2098.14,2092.81,2089.16,2.84,-3.69,6.54,60.0,2052.71,2091.8
2015/7/20,2126.85,2132.82,2123.65,2128.28,0.08%,19.82,2102.77,2096.82,2095.11,5.04,-1.95,6.98,60.41,2058.8,2092.71
2015/7/21,2127.55,2128.49,2115.4,2119.21,-0.43%,18.81,2105.3,2098.13,2098.9,5.97,-0.36,6.34,56.9,2066.2,2092.53
2015/7/22,2118.21,2118.51,2110.0,2114.15,-0.24%,17.52,2106.66,2101.76,2105.64,6.24,0.96,5.28,54.98,2072.87,2092.03
2015/7/23,2114.16,2116.87,2098.63,2102.15,-0.57%,16.92,2105.97,2101.8,2110.73,5.42,1.85,3.57,50.61,2078.86,2091.71
2015/7/24,2102.24,2106.01,2077.09,2079.65,-1.07%,17.45,2101.92,2101.65,2111.03,2.91,2.06,0.85,43.62,2132.82,2090.57
2015/7/27,2078.19,2078.19,2063.52,2067.64,-0.58%,18.48,2096.65,2099.12,2107.84,-0.04,1.64,-1.68,40.41,2131.71,2088.88
2015/7/28,2070.75,2095.6,2069.09,2093.25,1.24%,18.29,2096.12,2098.99,2106.27,-0.3,1.25,-1.56,49.02,2128.98,2090.66
2015/7/29,2094.7,2110.6,2094.08,2108.57,0.73%,17.26,2098.04,2099.04,2106.38,0.71,1.14,-0.43,53.37,2126.36,2092.93
2015/7/30,2106.78,2110.48,2094.97,2108.63,0.00%,16.3,2099.67,2099.26,2104.82,1.5,1.22,0.29,53.38,2123.85,2094.5
2015/7/31,2111.6,2114.24,2102.07,2103.84,-0.23%,15.2,2100.31,2099.43,2102.54,1.73,1.32,0.41,51.78,2121.43,2095.85
2015/8/3,2104.49,2105.7,2087.31,2098.04,-0.28%,14.95,2099.96,2099.36,2099.51,1.42,1.34,0.08,49.84,2119.12,2097.31
2015/8/4,2097.68,2102.51,2088.6,2093.32,-0.22%,14.72,2098.94,2099.1,2096.92,0.78,1.23,-0.45,48.25,2116.89,2097.91
2015/8/5,2095.27,2112.66,2095.27,2099.84,0.31%,13.86,2099.08,2099.11,2095.49,0.8,1.14,-0.34,50.59,2114.76,2100.57
2015/8/6,2100.75,2103.32,2075.53,2083.56,-0.78%,14.06,2096.69,2098.7,2093.63,-0.5,0.81,-1.31,45.1,2112.71,2102.18
2015/8/7,2082.61,2082.61,2067.91,2077.57,-0.29%,14.59,2093.75,2098.57,2093.43,-1.99,0.25,-2.24,43.24,2110.74,2102.23
2015/8/10,2080.98,2105.35,2080.98,2104.18,1.28%,13.75,2095.35,2098.95,2097.08,-1.01,-0.0,-1.01,52.59,2108.85,2102.46
2015/8/11,2102.66,2102.66,2076.49,2084.07,-0.96%,13.18,2093.62,2098.75,2096.16,-1.84,-0.37,-1.47,46.37,2107.04,2101.21
2015/8/12,2081.1,2089.06,2052.09,2086.05,0.10%,13.71,2092.45,2098.19,2093.91,-2.3,-0.75,-1.55,47.04,2105.3,2100.15
2015/8/13,2086.19,2092.93,2078.26,2083.39,-0.13%,13.97,2091.06,2097.45,2091.39,-2.86,-1.17,-1.68,46.21,2102.11,2098.1
2015/8/14,2083.15,2092.45,2080.61,2091.54,0.39%,14.22,2091.13,2097.33,2090.16,-2.61,-1.46,-1.14,49.16,2099.1,2096.35
2015/8/17,2089.7,2102.87,2079.3,2102.44,0.52%,13.82,2092.87,2097.38,2090.6,-1.51,-1.47,-0.04,52.89,2052.09,2095.05
2015/8/18,2101.99,2103.47,2094.14,2096.92,-0.26%,13.41,2093.5,2097.37,2090.96,-1.08,-1.39,0.32,50.86,2053.11,2093.94
2015/8/19,2095.69,2096.17,2070.53,2079.61,-0.83%,14.1,2091.36,2096.86,2088.93,-2.1,-1.53,-0.57,45.01,2055.12,2092.21
2015/8/20,2076.61,2076.61,2035.73,2035.73,-2.11%,15.88,2082.8,2092.54,2084.15,-6.39,-2.5,-3.88,34.27,2103.47,2088.89
2015/8/21,2034.08,2034.08,1970.89,1970.89,-3.19%,18.81,2065.58,2074.73,2073.48,-14.84,-4.97,-9.87,24.84,2102.12,2083.45
2015/8/24,1965.15,1965.15,1867.01,1893.21,-3.94%,22.56,2039.06,2016.46,2052.39,-27.49,-9.48,-18.02,18.33,2096.87,2074.73
2015/8/25,1898.08,1948.04,1867.08,1867.61,-1.35%,26.05,2012.69,1968.32,2030.74,-39.13,-15.41,-23.73,16.77,2083.07,2063.45
2015/8/26,1872.75,1943.09,1872.75,1940.51,3.90%,29.28,2001.58,1965.28,2016.18,-41.99,-20.72,-21.27,33.99,2070.11,2055.05
2015/8/27,1942.77,1989.6,1942.77,1987.66,2.43%,30.35,1999.44,1966.35,2006.61,-39.99,-24.58,-15.41,42.31,2057.92,2049.0
2015/8/28,1986.06,1993.48,1975.19,1988.87,0.06%,31.2,1997.81,1967.58,1996.34,-37.87,-27.24,-10.64,42.51,2046.47,2043.25
2015/8/31,1986.73,1986.73,1965.98,1972.18,-0.84%,32.14,1993.87,1967.92,1983.32,-37.11,-29.21,-7.9,40.43,2035.7,2036.96
2015/9/1,1970.09,1970.09,1903.07,1913.85,-2.96%,33.81,1981.56,1962.26,1965.01,-40.75,-31.52,-9.23,34.13,2025.58,2027.98
2015/9/2,1916.52,1948.91,1916.52,1948.86,1.83%,35.36,1976.53,1961.48,1951.94,-40.34,-33.28,-7.05,40.15,2016.07,2020.43
2015/9/3,1950.79,1975.01,1944.72,1951.13,0.12%,35.81,1972.62,1961.1,1943.48,-39.37,-34.5,-4.87,40.53,2007.12,2013.81
2015/9/4,1947.76,1947.76,1911.21,1921.22,-1.53%,36.69,1964.71,1960.25,1938.51,-40.56,-35.71,-4.85,37.19,1998.72,2006.0
2015/9/8,1927.3,1970.42,1927.3,1969.41,2.51%,36.73,1965.44,1960.62,1946.13,-37.18,-36.01,-1.17,45.06,1990.81,1999.26
2015/9/9,1971.45,1988.63,1937.88,1942.04,-1.39%,36.17,1961.84,1959.9,1953.57,-36.29,-36.06,-0.23,41.85,1867.01,1992.16
2015/9/10,1941.59,1965.29,1937.19,1952.29,0.53%,35.67,1960.37,1959.84,1954.75,-34.37,-35.72,1.36,43.48,1869.44,1985.47
2015/9/11,1951.45,1961.05,1939.19,1961.05,0.45%,35.2,1960.47,1959.86,1952.09,-31.77,-34.93,3.17,44.89,1871.83,1979.35
2015/9/14,1963.06,1963.06,1948.27,1953.03,-0.41%,34.69,1959.33,1959.7,1948.51,-30.01,-33.95,3.94,43.81,1874.16,1972.43
2015/9/15,1955.1,1983.19,1954.3,1978.09,1.28%,33.47,1962.21,1959.81,1949.1,-26.29,-32.41,6.13,48.03,1876.45,1966.21
2015/9/16,1978.02,1997.26,1977.93,1995.31,0.87%,31.86,1967.31,1962.92,1957.24,-21.7,-30.27,8.57,50.76,1878.7,1961.13
2015/9/17,1995.33,2020.86,1986.73,1990.2,-0.26%,29.62,1970.83,1964.02,1961.38,-18.27,-27.87,9.6,49.92,1883.44,1956.66
2015/9/18,1989.66,1989.66,1953.45,1958.03,-1.62%,28.42,1968.86,1963.98,1962.07,-17.93,-25.88,7.95,44.89,1891.68,1952.77
2015/9/21,1960.84,1979.64,1955.8,1966.97,0.46%,27.31,1968.57,1964.11,1966.64,-16.76,-24.06,7.3,46.5,1899.43,1952.58
2015/9/22,1961.39,1961.39,1929.22,1942.74,-1.23%,26.93,1964.59,1963.56,1963.98,-17.58,-22.76,5.19,42.84,1906.72,1955.05
2015/9/23,1943.24,1949.52,1932.57,1938.76,-0.20%,26.57,1960.62,1963.41,1963.65,-18.33,-21.88,3.54,42.25,1913.57,1958.61
2015/9/24,1934.81,1937.17,1908.92,1932.24,-0.34%,26.78,1956.25,1962.7,1961.64,-19.24,-21.35,2.11,41.25,2020.86,1958.2
2015/9/25,1935.93,1952.89,1921.5,1931.34,-0.05%,26.38,1952.42,1961.45,1958.67,-19.8,-21.04,1.24,41.11,2018.62,1955.38
2015/9/28,1929.18,1929.18,1879.21,1881.77,-2.57%,26.89,1941.55,1953.71,1951.54,-23.97,-21.63,-2.35,34.03,2016.43,1950.03
2015/9/29,1881.9,1899.48,1871.91,1884.09,0.12%,27.51,1932.71,1940.27,1942.14,-26.78,-22.66,-4.12,34.6,2010.94,1945.62
2015/9/30,1887.14,1920.53,1887.14,1920.03,1.91%,27.29,1930.76,1938.04,1934.62,-25.81,-23.29,-2.52,42.81,2002.6,1945.93
2015/10/1,1919.65,1927.21,1900.7,1923.82,0.20%,26.84,1929.69,1936.74,1927.98,-24.45,-23.52,-0.93,43.61,1994.76,1944.68
2015/10/2,1921.77,1951.36,1893.7,1951.36,1.43%,25.61,1933.03,1936.86,1927.31,-20.91,-23.0,2.09,49.2,1987.38,1944.69
2015/10/5,1954.33,1989.17,1954.33,1987.05,1.83%,24.18,1941.34,1937.68,1929.32,-15.05,-21.41,6.36,55.37,1871.91,1947.98
2015/10/6,1986.63,1991.62,1971.99,1979.92,-0.36%,22.92,1947.27,1939.27,1933.04,-10.86,-19.3,8.44,53.96,1874.26,1948.51
2015/10/7,1982.34,1999.31,1976.44,1995.83,0.80%,21.96,1954.74,1942.8,1938.74,-6.18,-16.67,10.49,56.61,1878.95,1951.2
2015/10/8,1994.01,2016.5,1987.53,2013.43,0.88%,21.52,1963.77,1949.74,1946.86,-1.04,-13.55,12.51,59.4,1886.17,1954.25
2015/10/9,2013.73,2020.13,2007.61,2014.89,0.07%,21.21,1971.64,1956.41,1955.22,3.11,-10.22,13.33,59.63,1896.6,1956.95
2015/10/12,2015.65,2018.66,2010.55,2017.46,0.13%,20.92,1978.69,1979.08,1968.79,6.54,-6.87,13.4,60.06,1908.95,1960.17
2015/10/13,2015.0,2022.34,2001.78,2003.69,-0.68%,20.3,1982.53,1985.5,1980.75,8.05,-3.88,11.93,56.57,1920.07,1961.45
2015/10/14,2003.66,2009.56,1990.73,1994.24,-0.47%,19.29,1984.33,1986.87,1988.17,8.39,-1.43,9.81,54.24,1932.34,1961.39
2015/10/15,1996.47,2024.15,1996.47,2023.86,1.49%,18.83,1990.41,1994.01,1998.17,10.92,1.04,9.88,59.83,1943.14,1963.08
2015/10/16,2024.37,2033.54,2020.46,2033.11,0.46%,18.69,1996.98,2000.58,2006.35,13.52,3.54,9.98,61.41,1954.48,1966.83
2015/10/19,2031.73,2034.45,2022.31,2033.66,0.03%,18.6,2002.63,2004.1,2011.01,15.44,5.92,9.52,61.51,1967.13,1970.16
2015/10/20,2033.13,2039.12,2026.61,2030.77,-0.14%,18.66,2006.96,2007.59,2016.09,16.54,8.04,8.5,60.65,1979.25,1974.57
2015/10/21,2033.47,2037.97,2017.22,2018.94,-0.58%,18.27,2008.8,2008.06,2018.4,16.27,9.69,6.58,57.11,1991.22,1978.58
2015/10/22,2021.88,2055.2,2021.88,2052.51,1.66%,18.49,2015.52,2011.29,2022.31,18.55,11.46,7.09,63.6,2000.8,1984.59
2015/10/23,2058.19,2079.74,2058.19,2075.15,1.10%,19.43,2024.7,2018.28,2028.34,21.94,13.56,8.38,67.21,2011.68,1991.78
2015/10/26,2075.08,2075.14,2066.53,2071.18,-0.19%,20.3,2031.85,2023.04,2033.71,24.02,15.65,8.37,65.97,2025.29,2001.25
2015/10/27,2068.75,2070.37,2058.84,2065.89,-0.26%,20.68,2037.09,2028.43,2039.93,24.96,17.51,7.45,64.28,2036.18,2010.34
2015/10/28,2066.48,2090.35,2063.11,2090.35,1.18%,21.63,2045.28,2041.89,2049.54,27.36,19.48,7.88,68.33,2044.89,2018.86
2015/10/29,2088.35,2092.52,2082.63,2089.41,-0.04%,22.57,2052.07,2049.74,2056.1,28.85,21.35,7.5,68.01,2053.99,2027.14
2015/10/30,2090.0,2094.32,2079.34,2079.36,-0.48%,23.25,2056.27,2052.48,2060.72,28.89,22.86,6.03,64.54,2061.69,2033.54
2015/11/2,2080.76,2106.2,2080.76,2104.05,1.19%,24.24,2063.62,2059.41,2067.76,30.56,24.4,6.16,68.76,2068.22,2039.39
2015/11/3,2102.63,2116.48,2097.51,2109.79,0.27%,25.44,2070.72,2067.35,2075.66,31.98,25.92,6.06,69.66,2075.81,2045.88
2015/11/4,2110.6,2114.59,2096.98,2102.31,-0.35%,26.53,2075.58,2073.69,2084.0,32.13,27.16,4.97,66.94,2083.95,2051.2
2015/11/5,2101.68,2108.78,2090.41,2099.93,-0.11%,27.08,2079.33,2076.55,2088.74,31.69,28.07,3.63,66.06,2116.48,2055.53
2015/11/6,2098.6,2101.91,2083.74,2099.2,-0.03%,27.13,2082.39,2077.78,2091.15,30.93,28.64,2.29,65.77,2115.96,2059.74
2015/11/9,2096.56,2096.56,2068.24,2078.58,-0.98%,26.22,2081.8,2077.79,2091.89,28.34,28.58,-0.24,58.11,2114.67,2062.8
2015/11/10,2077.19,2083.67,2069.91,2081.72,0.15%,25.37,2081.79,2077.89,2093.47,26.23,28.11,-1.88,58.89,2111.88,2066.7
2015/11/11,2083.41,2086.94,2074.85,2075.0,-0.32%,24.74,2080.74,2077.8,2091.94,23.75,27.24,-3.49,56.45,2109.27,2070.74
2015/11/12,2072.29,2072.29,2045.66,2045.97,-1.40%,23.42,2075.39,2074.92,2087.59,19.21,25.63,-6.42,47.33,2106.8,2071.84
2015/11/13,2044.64,2044.64,2022.02,2023.04,-1.12%,23.17,2067.34,2068.95,2081.96,13.61,23.23,-9.61,41.61,2101.91,2071.34
2015/11/16,2022.08,2053.22,2019.39,2053.19,1.49%,22.47,2065.16,2067.51,2076.87,11.48,20.88,-9.4,50.14,2093.92,2072.32
2015/11/17,2053.67,2066.69,2045.9,2050.44,-0.13%,21.15,2062.9,2065.44,2070.94,9.45,18.59,-9.14,49.43,2084.98,2073.3
2015/11/18,2051.99,2085.31,2051.99,2083.58,1.62%,20.18,2066.08,2065.79,2069.06,10.4,16.95,-6.55,57.28,2019.39,2076.53
2015/11/19,2083.7,2086.74,2078.76,2081.24,-0.11%,19.33,2068.41,2066.09,2067.2,10.84,15.73,-4.89,56.61,2020.71,2077.97
2015/11/20,2082.82,2097.06,2082.82,2089.17,0.38%,18.98,2071.61,2066.33,2066.19,11.69,14.92,-3.23,58.38,2023.35,2078.67
2015/11/23,2089.41,2095.61,2081.39,2086.59,-0.12%,18.57,2073.91,2066.53,2066.99,12.02,14.34,-2.32,57.56,2027.77,2079.44
2015/11/24,2084.42,2094.12,2070.29,2089.14,0.12%,17.58,2076.25,2066.74,2067.74,12.35,13.94,-1.6,58.19,2031.93,2080.6
2015/11/25,2089.3,2093.0,2086.3,2088.87,-0.01%,16.66,2078.19,2067.09,2069.12,12.44,13.64,-1.2,58.09,2035.84,2080.53
2015/11/27,2088.82,2093.29,2084.13,2090.11,0.06%,15.69,2080.03,2069.39,2073.54,12.47,13.41,-0.94,58.43,2039.51,2080.56
2015/11/30,2090.95,2093.81,2080.41,2080.41,-0.46%,14.57,2080.09,2071.49,2079.27,11.58,13.04,-1.47,54.63,2042.96,2080.62
2015/12/1,2082.93,2103.37,2082.93,2102.63,1.07%,14.07,2083.55,2076.88,2084.22,12.52,12.94,-0.42,60.91,2046.21,2080.55
2015/12/2,2101.71,2104.27,2077.11,2079.51,-1.10%,13.24,2082.93,2077.02,2087.12,11.27,12.6,-1.34,52.74,2050.78,2079.03
2015/12/3,2080.71,2085.0,2042.35,2049.62,-1.44%,13.84,2077.81,2075.09,2083.73,7.77,11.64,-3.86,44.44,2104.27,2076.4
2015/12/4,2051.24,2093.84,2051.24,2091.69,2.05%,13.88,2079.94,2075.29,2084.77,8.31,10.97,-2.66,55.14,2103.03,2075.98
2015/12/7,2090.42,2090.42,2066.78,2077.07,-0.70%,13.91,2079.5,2075.31,2083.56,7.46,10.27,-2.81,51.43,2101.82,2074.88
2015/12/8,2073.39,2073.85,2052.32,2063.59,-0.65%,14.57,2077.05,2075.04,2081.26,5.64,9.34,-3.7,48.21,2100.63,2074.13
2015/12/9,2061.17,2080.33,2036.53,2047.62,-0.77%,15.77,2072.53,2073.84,2077.11,2.87,8.05,-5.18,44.65,2099.46,2072.42
2015/12/10,2047.93,2067.65,2045.67,2052.23,0.23%,16.89,2069.4,2073.07,2073.45,1.04,6.65,-5.61,45.89,2096.95,2071.29
2015/12/11,2047.27,2047.27,2008.8,2012.37,-1.94%,19.04,2060.63,2068.25,2065.67,-3.58,4.6,-8.19,37.95,2094.53,2069.61
2015/12/14,2013.37,2022.92,1993.26,2021.94,0.48%,21.39,2054.68,2065.84,2059.83,-6.41,2.4,-8.81,40.61,2089.39,2069.55
2015/12/15,2025.55,2053.87,2025.55,2043.41,1.06%,21.76,2052.94,2064.65,2053.91,-6.83,0.55,-7.38,46.18,2081.7,2069.06
2015/12/16,2046.5,2076.72,2042.43,2073.07,1.45%,21.05,2056.04,2064.71,2053.26,-4.72,-0.5,-4.22,52.77,1993.26,2070.19
2015/12/17,2073.76,2076.37,2041.66,2041.89,-1.50%,20.41,2053.86,2064.54,2052.49,-5.5,-1.5,-4.0,46.34,1994.93,2068.11
2015/12/18,2040.81,2040.81,2005.33,2005.55,-1.78%,20.93,2046.43,2059.1,2043.87,-8.94,-2.99,-5.96,40.2,1996.57,2064.32
2015/12/21,2010.27,2022.9,2005.93,2021.15,0.78%,21.42,2042.54,2057.27,2038.28,-10.3,-4.45,-5.85,43.65,1998.17,2060.92
2015/12/22,2023.15,2042.74,2020.49,2038.97,0.88%,20.95,2041.99,2056.96,2035.82,-9.82,-5.52,-4.3,47.39,1999.74,2058.54
2015/12/23,2042.2,2064.73,2042.2,2064.29,1.24%,19.63,2045.42,2057.04,2037.49,-7.31,-5.88,-1.43,52.24,2001.28,2057.3
2015/12/24,2063.52,2067.36,2058.73,2060.99,-0.16%,18.31,2047.82,2057.07,2038.36,-5.53,-5.81,0.28,51.57,2002.79,2055.91
2015/12/28,2057.77,2057.77,2044.2,2056.5,-0.22%,17.61,2049.15,2057.05,2042.78,-4.43,-5.54,1.11,50.62,2004.27,2054.22
2015/12/29,2060.54,2081.56,2060.54,2078.36,1.06%,16.65,2053.65,2058.16,2048.42,-1.77,-4.78,3.01,54.96,2005.72,2054.12
2015/12/30,2077.34,2077.34,2061.97,2063.36,-0.72%,15.76,2055.14,2058.24,2050.41,-0.86,-4.0,3.13,51.61,2008.75,2052.16
2015/12/31,2060.59,2062.54,2043.62,2043.94,-0.94%,15.04,2053.42,2057.89,2047.5,-1.69,-3.54,1.84,47.57,2011.66,2050.38
2016/1/4,2038.2,2038.2,1989.68,2012.66,-1.53%,15.92,2047.15,2056.78,2044.58,-4.82,-3.79,-1.03,41.88,2081.56,2048.53
2016/1/5,2013.78,2021.94,2004.17,2016.71,0.20%,16.75,2042.46,2056.32,2045.69,-6.89,-4.41,-2.48,42.83,2079.72,2044.78
2016/1/6,2011.71,2011.71,1979.05,1990.26,-1.31%,18.08,2034.43,2054.31,2042.6,-10.54,-5.64,-4.9,38.4,2077.92,2040.44
2016/1/7,1985.32,1985.32,1938.83,1943.09,-2.37%,20.07,2020.38,2040.24,2033.02,-17.05,-7.92,-9.13,32.04,2073.97,2034.42
2016/1/8,1945.97,1960.4,1918.46,1922.03,-1.08%,22.22,2005.25,2009.99,2018.79,-23.63,-11.06,-12.57,29.67,2065.86,2028.14
2016/1/11,1926.12,1935.65,1901.1,1923.67,0.09%,24.46,1992.7,1988.9,2005.06,-28.39,-14.53,-13.86,30.11,2054.07,2021.71
2016/1/12,1927.83,1947.38,1914.35,1938.68,0.78%,26.02,1984.39,1980.29,1993.28,-30.6,-17.74,-12.85,34.1,2038.77,2018.03
2016/1/13,1940.34,1950.33,1886.41,1890.28,-2.50%,27.88,1969.91,1952.26,1974.47,-35.84,-21.36,-14.48,28.45,2025.0,2011.44
2016/1/14,1891.68,1934.47,1878.93,1921.84,1.67%,29.72,1962.51,1947.13,1960.32,-37.02,-24.49,-12.52,35.91,2008.37,2005.36
2016/1/15,1916.68,1916.68,1857.83,1880.33,-2.16%,31.7,1949.87,1934.66,1943.96,-40.83,-27.76,-13.07,31.29,1990.25,1995.73
2016/1/19,1888.66,1901.44,1864.6,1881.33,0.05%,33.55,1939.33,1926.26,1930.82,-43.27,-30.86,-12.41,31.52,1969.06,1987.7
2016/1/20,1876.18,1876.18,1812.29,1859.33,-1.17%,35.85,1927.02,1913.59,1915.08,-46.45,-33.98,-12.47,29.22,1951.27,1980.39
2016/1/21,1861.46,1889.85,1848.98,1868.99,0.52%,37.38,1918.09,1907.49,1902.96,-47.64,-36.71,-10.93,31.58,1926.25,1972.78
2016/1/22,1877.4,1908.85,1877.4,1906.9,2.03%,37.98,1916.37,1907.47,1899.34,-45.0,-38.37,-6.63,40.04,1812.29,1966.18
2016/1/25,1906.28,1906.28,1875.97,1877.08,-1.56%,38.56,1910.33,1906.51,1894.84,-44.8,-39.66,-5.15,36.24,1814.22,1956.82
2016/1/26,1878.79,1906.73,1878.79,1903.63,1.41%,39.07,1909.3,1906.47,1892.84,-42.02,-40.13,-1.89,41.56,1816.11,1948.95
2016/1/27,1902.52,1916.99,1872.7,1882.95,-1.09%,39.07,1905.24,1905.63,1887.27,-41.01,-40.3,-0.7,38.84,1817.97,1940.27
2016/1/28,1885.22,1902.96,1873.65,1893.36,0.55%,39.07,1903.41,1905.57,1887.57,-38.92,-40.03,1.11,40.93,1821.93,1931.02
2016/1/29,1894.0,1940.24,1894.0,1940.24,2.48%,37.45,1909.08,1905.98,1889.41,-33.1,-38.64,5.54,49.34,1825.73,1924.86
2016/2/1,1936.94,1947.2,1920.3,1939.38,-0.04%,35.68,1913.74,1907.86,1895.32,-28.23,-36.56,8.33,49.2,1832.6,1919.64
2016/2/2,1935.26,1935.26,1897.29,1903.03,-1.87%,34.67,1912.09,1907.8,1897.49,-26.99,-34.65,7.65,43.63,1841.77,1914.16
2016/2/3,1907.07,1918.01,1872.23,1912.53,0.50%,34.33,1912.16,1907.99,1902.81,-24.96,-32.71,7.75,45.37,1850.2,1908.95
2016/2/4,1911.67,1927.35,1900.52,1915.45,0.15%,33.64,1912.67,1908.26,1907.46,-22.85,-30.74,7.89,45.92,1857.96,1905.21
2016/2/5,1913.07,1913.07,1872.65,1880.05,-1.85%,33.62,1907.65,1907.73,1904.77,-23.76,-29.34,5.58,40.57,1865.1,1902.05
2016/2/8,1873.25,1873.25,1828.46,1853.44,-1.42%,34.39,1899.31,1906.8,1902.41,-26.32,-28.74,2.42,37.07,1947.2,1898.62
2016/2/9,1848.46,1868.25,1834.94,1852.21,-0.07%,35.1,1892.06,1904.0,1897.26,-28.13,-28.61,0.49,36.91,1944.83,1895.05
